id,kind,text,repr,byte_len,char_len,byte_hex,left_id,right_id,flags,categories,decode_ok,decode_error
8535,merge, 보세요.,' 보세요.',11,5,20 eb b3 b4 ec 84 b8 ec 9a 94 2e,2254,50,contains_whitespace,hangul;punct_symbol;whitespace,True,
8536,merge,는걸,'는걸',6,2,eb 8a 94 ea b1 b8,272,643,,hangul,True,
8537,merge,,b'\xac\xeb\xb0\x95',4,0,ac eb b0 95,5224,153,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xac in position 0: invalid start byte
8538,merge, 스토리의,' 스토리의',13,5,20 ec 8a a4 ed 86 a0 eb a6 ac ec 9d 98,689,310,contains_whitespace,hangul;whitespace,True,
8539,merge, 앨,' 앨',4,2,20 ec 95 a8,295,172,contains_whitespace,hangul;whitespace,True,
8540,merge, 배우들을,' 배우들을',13,5,20 eb b0 b0 ec 9a b0 eb 93 a4 ec 9d 84,735,1421,contains_whitespace,hangul;whitespace,True,
8541,merge,괜히,'괜히',6,2,ea b4 9c ed 9e 88,6082,503,,hangul,True,
8542,merge, 안봄,' 안봄',7,3,20 ec 95 88 eb b4 84,733,5927,contains_whitespace,hangul;whitespace,True,
8543,merge, 독특한,' 독특한',10,4,20 eb 8f 85 ed 8a b9 ed 95 9c,2978,304,contains_whitespace,hangul;whitespace,True,
8544,merge,.\n그냥,'.\n그냥',8,4,2e 0a ea b7 b8 eb 83 a5,311,1034,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8545,merge,꺼면,'꺼면',6,2,ea ba bc eb a9 b4,1747,356,,hangul,True,
8546,merge, 이거 보고,' 이거 보고',14,6,20 ec 9d b4 ea b1 b0 20 eb b3 b4 ea b3 a0,1029,663,contains_whitespace,hangul;whitespace,True,
8547,merge,치곤,'치곤',6,2,ec b9 98 ea b3 a4,516,1940,,hangul,True,
8548,merge, 니가,' 니가',7,3,20 eb 8b 88 ea b0 80,2334,290,contains_whitespace,hangul;whitespace,True,
8549,merge,할것,'할것',6,2,ed 95 a0 ea b2 83,478,420,,hangul,True,
8550,merge, 여자는,' 여자는',10,4,20 ec 97 ac ec 9e 90 eb 8a 94,1149,272,contains_whitespace,hangul;whitespace,True,
8551,merge,니다 ,'니다 ',7,3,eb 8b 88 eb 8b a4 20,336,896,contains_whitespace,hangul;whitespace,True,
8552,merge,라에몽,'라에몽',9,3,eb 9d bc ec 97 90 eb aa bd,8177,3565,,hangul,True,
8553,merge,하고 있는,'하고 있는',13,5,ed 95 98 ea b3 a0 20 ec 9e 88 eb 8a 94,437,1178,contains_whitespace,hangul;whitespace,True,
8554,merge,,b'\n\xec\x96\xb4\xeb\x96',6,0,0a ec 96 b4 eb 96,1492,849,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 4-5: unexpected end of data
8555,merge,넘넘,'넘넘',6,2,eb 84 98 eb 84 98,1361,1361,,hangul,True,
8556,merge,내 생애,'내 생애',10,4,eb 82 b4 20 ec 83 9d ec 95 a0,453,4612,contains_whitespace,hangul;whitespace,True,
8557,merge,같은영화,'같은영화',12,4,ea b0 99 ec 9d 80 ec 98 81 ed 99 94,948,367,,hangul,True,
8558,merge, 개뿔,' 개뿔',7,3,20 ea b0 9c eb bf 94,618,5774,contains_whitespace,hangul;whitespace,True,
8559,merge,\n아놔,'\n아놔',7,3,0a ec 95 84 eb 86 94,872,2851,contains_whitespace;control_char,control;hangul;whitespace,True,
8560,merge, 여신,' 여신',7,3,20 ec 97 ac ec 8b a0,622,545,contains_whitespace,hangul;whitespace,True,
8561,merge, 부탁,' 부탁',7,3,20 eb b6 80 ed 83 81,705,3026,contains_whitespace,hangul;whitespace,True,
8562,merge, 뜬금없이,' 뜬금없이',13,5,20 eb 9c ac ea b8 88 ec 97 86 ec 9d b4,4009,1109,contains_whitespace,hangul;whitespace,True,
8563,merge,?\n정말,'?\n정말',8,4,3f 0a ec a0 95 eb a7 90,709,653,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8564,merge,피해,'피해',6,2,ed 94 bc ed 95 b4,1007,355,,hangul,True,
8565,merge, 새록새록,' 새록새록',13,5,20 ec 83 88 eb a1 9d ec 83 88 eb a1 9d,8193,7860,contains_whitespace,hangul;whitespace,True,
8566,merge, 많은걸,' 많은걸',10,4,20 eb a7 8e ec 9d 80 ea b1 b8,1423,643,contains_whitespace,hangul;whitespace,True,
8567,merge,든다,'든다',6,2,eb 93 a0 eb 8b a4,598,268,,hangul,True,
8568,merge,다\n소,'다\n소',7,3,eb 8b a4 0a ec 86 8c,806,449,contains_whitespace;control_char,control;hangul;whitespace,True,
8569,merge,\n제목,'\n제목',7,3,0a ec a0 9c eb aa a9,14,2209,contains_whitespace;control_char,control;hangul;whitespace,True,
8570,merge,썼,'썼',3,1,ec 8d bc,240,1226,,hangul,True,
8571,merge, 향연,' 향연',7,3,20 ed 96 a5 ec 97 b0,2910,483,contains_whitespace,hangul;whitespace,True,
8572,merge,영화관에서,'영화관에서',15,5,ec 98 81 ed 99 94 ea b4 80 ec 97 90 ec 84 9c,367,2142,,hangul,True,
8573,merge,학교에서,'학교에서',12,4,ed 95 99 ea b5 90 ec 97 90 ec 84 9c,2076,463,,hangul,True,
8574,merge,의 미,'의 미',7,3,ec 9d 98 20 eb af b8,310,672,contains_whitespace,hangul;whitespace,True,
8575,merge,\n종,'\n종',4,2,0a ec a2 85,1531,137,contains_whitespace;control_char,control;hangul;whitespace,True,
8576,merge, 이민,' 이민',7,3,20 ec 9d b4 eb af bc,322,947,contains_whitespace,hangul;whitespace,True,
8577,merge, 그동안,' 그동안',10,4,20 ea b7 b8 eb 8f 99 ec 95 88,359,1878,contains_whitespace,hangul;whitespace,True,
8578,merge, 출연한,' 출연한',10,4,20 ec b6 9c ec 97 b0 ed 95 9c,1804,304,contains_whitespace,hangul;whitespace,True,
8579,merge,감과,'감과',6,2,ea b0 90 ea b3 bc,586,441,,hangul,True,
8580,merge, 스파이,' 스파이',10,4,20 ec 8a a4 ed 8c 8c ec 9d b4,494,2820,contains_whitespace,hangul;whitespace,True,
8581,merge, 본 드라마,' 본 드라마',14,6,20 eb b3 b8 20 eb 93 9c eb 9d bc eb a7 88,619,730,contains_whitespace,hangul;whitespace,True,
8582,merge, 솔직,' 솔직',7,3,20 ec 86 94 ec a7 81,777,1284,contains_whitespace,hangul;whitespace,True,
8583,merge,봄\n,'봄\n',4,2,eb b4 84 0a,2210,14,contains_whitespace;control_char,control;hangul;whitespace,True,
8584,merge,해본,'해본',6,2,ed 95 b4 eb b3 b8,355,626,,hangul,True,
8585,merge, 잘어울,' 잘어울',10,4,20 ec 9e 98 ec 96 b4 ec 9a b8,549,3614,contains_whitespace,hangul;whitespace,True,
8586,merge,도 안되고,'도 안되고',13,5,eb 8f 84 20 ec 95 88 eb 90 98 ea b3 a0,2520,277,contains_whitespace,hangul;whitespace,True,
8587,merge, 안된다.,' 안된다.',11,5,20 ec 95 88 eb 90 9c eb 8b a4 2e,2971,369,contains_whitespace,hangul;punct_symbol;whitespace,True,
8588,merge,긴 했지만,'긴 했지만',13,5,ea b8 b4 20 ed 96 88 ec a7 80 eb a7 8c,669,4623,contains_whitespace,hangul;whitespace,True,
8589,merge, 나오는 영화,' 나오는 영화',17,7,20 eb 82 98 ec 98 a4 eb 8a 94 20 ec 98 81 ed 99 94,935,537,contains_whitespace,hangul;whitespace,True,
8590,merge,먹을,'먹을',6,2,eb a8 b9 ec 9d 84,1099,318,,hangul,True,
8591,merge,렸다,'렸다',6,2,eb a0 b8 eb 8b a4,1030,268,,hangul,True,
8592,merge, 생각해보게,' 생각해보게',16,6,20 ec 83 9d ea b0 81 ed 95 b4 eb b3 b4 ea b2 8c,2934,2591,contains_whitespace,hangul;whitespace,True,
8593,merge,여기서,'여기서',9,3,ec 97 ac ea b8 b0 ec 84 9c,3717,321,,hangul,True,
8594,merge, 부끄럽,' 부끄럽',10,4,20 eb b6 80 eb 81 84 eb 9f bd,705,4629,contains_whitespace,hangul;whitespace,True,
8595,merge, 잘 봤습니다.,' 잘 봤습니다.',18,8,20 ec 9e 98 20 eb b4 a4 ec 8a b5 eb 8b 88 eb 8b a4 2e,2914,1015,contains_whitespace,hangul;punct_symbol;whitespace,True,
8596,merge, 말이필요,' 말이필요',13,5,20 eb a7 90 ec 9d b4 ed 95 84 ec 9a 94,1626,2307,contains_whitespace,hangul;whitespace,True,
8597,merge, 알게 되,' 알게 되',11,5,20 ec 95 8c ea b2 8c 20 eb 90 98,2563,746,contains_whitespace,hangul;whitespace,True,
8598,merge, 참신한,' 참신한',10,4,20 ec b0 b8 ec 8b a0 ed 95 9c,3244,304,contains_whitespace,hangul;whitespace,True,
8599,merge, 얘기를,' 얘기를',10,4,20 ec 96 98 ea b8 b0 eb a5 bc,1991,1739,contains_whitespace,hangul;whitespace,True,
8600,merge, 더 이상,' 더 이상',11,5,20 eb 8d 94 20 ec 9d b4 ec 83 81,566,1223,contains_whitespace,hangul;whitespace,True,
8601,merge, 뭥미,' 뭥미',7,3,20 eb ad a5 eb af b8,562,7276,contains_whitespace,hangul;whitespace,True,
8602,merge,쇄,'쇄',3,1,ec 87 84,7002,136,,hangul,True,
8603,merge, 시간에,' 시간에',10,4,20 ec 8b 9c ea b0 84 ec 97 90,897,300,contains_whitespace,hangul;whitespace,True,
8604,merge, 아쉬운 영화,' 아쉬운 영화',17,7,20 ec 95 84 ec 89 ac ec 9a b4 20 ec 98 81 ed 99 94,1615,1588,contains_whitespace,hangul;whitespace,True,
8605,merge,예슬,'예슬',6,2,ec 98 88 ec 8a ac,1086,1790,,hangul,True,
8606,merge, 연기를 잘,' 연기를 잘',14,6,20 ec 97 b0 ea b8 b0 eb a5 bc 20 ec 9e 98,2543,549,contains_whitespace,hangul;whitespace,True,
8607,merge, 매니아,' 매니아',10,4,20 eb a7 a4 eb 8b 88 ec 95 84,842,4318,contains_whitespace,hangul;whitespace,True,
8608,merge, 신선하고,' 신선하고',13,5,20 ec 8b a0 ec 84 a0 ed 95 98 ea b3 a0,2113,437,contains_whitespace,hangul;whitespace,True,
8609,merge, 넘어가,' 넘어가',10,4,20 eb 84 98 ec 96 b4 ea b0 80,908,2656,contains_whitespace,hangul;whitespace,True,
8610,merge,지도 못,'지도 못',10,4,ec a7 80 eb 8f 84 20 eb aa bb,973,588,contains_whitespace,hangul;whitespace,True,
8611,merge,다 ..,'다 ..',6,4,eb 8b a4 20 2e 2e,896,266,contains_whitespace,hangul;punct_symbol;whitespace,True,
8612,merge, 보는거,' 보는거',10,4,20 eb b3 b4 eb 8a 94 ea b1 b0,847,385,contains_whitespace,hangul;whitespace,True,
8613,merge,도 없고...,'도 없고...',13,7,eb 8f 84 20 ec 97 86 ea b3 a0 2e 2e 2e,1447,373,contains_whitespace;repeated_run,hangul;punct_symbol;whitespace,True,
8614,merge,리나,'리나',6,2,eb a6 ac eb 82 98,332,320,,hangul,True,
8615,merge,영화에서,'영화에서',12,4,ec 98 81 ed 99 94 ec 97 90 ec 84 9c,367,463,,hangul,True,
8616,merge,잖은,'잖은',6,2,ec 9e 96 ec 9d 80,2051,313,,hangul,True,
8617,merge,질라,'질라',6,2,ec a7 88 eb 9d bc,273,1166,,hangul,True,
8618,merge,그녀,'그녀',6,2,ea b7 b8 eb 85 80,460,1140,,hangul,True,
8619,merge,북한,'북한',6,2,eb b6 81 ed 95 9c,2904,304,,hangul,True,
8620,merge,기 때문,'기 때문',10,4,ea b8 b0 20 eb 95 8c eb ac b8,303,4627,contains_whitespace,hangul;whitespace,True,
8621,merge, 부자연,' 부자연',10,4,20 eb b6 80 ec 9e 90 ec 97 b0,705,4353,contains_whitespace,hangul;whitespace,True,
8622,merge, 평소,' 평소',7,3,20 ed 8f 89 ec 86 8c,1026,595,contains_whitespace,hangul;whitespace,True,
8623,merge, 돈내고,' 돈내고',10,4,20 eb 8f 88 eb 82 b4 ea b3 a0,1080,3844,contains_whitespace,hangul;whitespace,True,
8624,merge,,b'\xb0\xa8',2,0,b0 a8,180,172,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb0 in position 0: invalid start byte
8625,merge, 10자,' 10자',6,4,20 31 30 ec 9e 90,1664,392,contains_whitespace,digit;hangul;whitespace,True,
8626,merge, 우린,' 우린',7,3,20 ec 9a b0 eb a6 b0,740,757,contains_whitespace,hangul;whitespace,True,
8627,merge, 쾌,' 쾌',4,2,20 ec be 8c,260,1275,contains_whitespace,hangul;whitespace,True,
8628,merge,티가,'티가',6,2,ed 8b b0 ea b0 80,993,290,,hangul,True,
8629,merge,크리스마스,'크리스마스',15,5,ed 81 ac eb a6 ac ec 8a a4 eb a7 88 ec 8a a4,4822,3719,,hangul,True,
8630,merge,,b' \xed\x81\xac\xeb',5,0,20 ed 81 ac eb,1044,294,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 4: unexpected end of data
8631,merge, 경악,' 경악',7,3,20 ea b2 bd ec 95 85,1525,605,contains_whitespace,hangul;whitespace,True,
8632,merge,별 반,'별 반',7,3,eb b3 84 20 eb b0 98,1093,804,contains_whitespace,hangul;whitespace,True,
8633,merge,개가,'개가',6,2,ea b0 9c ea b0 80,577,290,,hangul,True,
8634,merge,했습니다.\n,'했습니다.\n',14,6,ed 96 88 ec 8a b5 eb 8b 88 eb 8b a4 2e 0a,526,1287,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8635,merge,하지도 않고,'하지도 않고',16,6,ed 95 98 ec a7 80 eb 8f 84 20 ec 95 8a ea b3 a0,289,2777,contains_whitespace,hangul;whitespace,True,
8636,merge,li,'li',2,2,6c 69,112,109,,english,True,
8637,merge, 사랑에,' 사랑에',10,4,20 ec 82 ac eb 9e 91 ec 97 90,819,300,contains_whitespace,hangul;whitespace,True,
8638,merge,나네,'나네',6,2,eb 82 98 eb 84 a4,320,379,,hangul,True,
8639,merge,신은,'신은',6,2,ec 8b a0 ec 9d 80,545,313,,hangul,True,
8640,merge,희선,'희선',6,2,ed 9d ac ec 84 a0,1411,731,,hangul,True,
8641,merge,등학교때,'등학교때',12,4,eb 93 b1 ed 95 99 ea b5 90 eb 95 8c,3487,574,,hangul,True,
8642,merge,♥♥♥,'♥♥♥',9,3,e2 99 a5 e2 99 a5 e2 99 a5,1963,1035,repeated_run,punct_symbol,True,
8643,merge,안타깝,'안타깝',9,3,ec 95 88 ed 83 80 ea b9 9d,5266,758,,hangul,True,
8644,merge,연애,'연애',6,2,ec 97 b0 ec 95 a0,483,798,,hangul,True,
8645,merge,봐도봐도,'봐도봐도',12,4,eb b4 90 eb 8f 84 eb b4 90 eb 8f 84,1394,1394,,hangul,True,
8646,merge,스케,'스케',6,2,ec 8a a4 ec bc 80,371,1375,,hangul,True,
8647,merge,홍콩,'홍콩',6,2,ed 99 8d ec bd a9,2669,2486,,hangul,True,
8648,merge,인의 명복을,'인의 명복을',16,6,ec 9d b8 ec 9d 98 20 eb aa 85 eb b3 b5 ec 9d 84,2206,7923,contains_whitespace,hangul;whitespace,True,
8649,merge, 유치해서,' 유치해서',13,5,20 ec 9c a0 ec b9 98 ed 95 b4 ec 84 9c,1281,687,contains_whitespace,hangul;whitespace,True,
8650,merge,걸작,'걸작',6,2,ea b1 b8 ec 9e 91,643,423,,hangul,True,
8651,merge,이번,'이번',6,2,ec 9d b4 eb b2 88,267,711,,hangul,True,
8652,merge,를 만들,'를 만들',10,4,eb a5 bc 20 eb a7 8c eb 93 a4,382,704,contains_whitespace,hangul;whitespace,True,
8653,merge,레디,'레디',6,2,eb a0 88 eb 94 94,3326,1607,,hangul,True,
8654,merge, 흐지부,' 흐지부',10,4,20 ed 9d 90 ec a7 80 eb b6 80,2029,6790,contains_whitespace,hangul;whitespace,True,
8655,merge, 배꼽,' 배꼽',7,3,20 eb b0 b0 ea bc bd,1069,4213,contains_whitespace,hangul;whitespace,True,
8656,merge,다\n예,'다\n예',7,3,eb 8b a4 0a ec 98 88,3033,140,contains_whitespace;control_char,control;hangul;whitespace,True,
8657,merge, 말도안되는,' 말도안되는',16,6,20 eb a7 90 eb 8f 84 ec 95 88 eb 90 98 eb 8a 94,4364,4076,contains_whitespace,hangul;whitespace,True,
8658,merge,들여,'들여',6,2,eb 93 a4 ec 97 ac,334,508,,hangul,True,
8659,merge,생각이,'생각이',9,3,ec 83 9d ea b0 81 ec 9d b4,1349,267,,hangul,True,
8660,merge, 어제,' 어제',7,3,20 ec 96 b4 ec a0 9c,455,510,contains_whitespace,hangul;whitespace,True,
8661,merge,귀여,'귀여',6,2,ea b7 80 ec 97 ac,1900,508,,hangul,True,
8662,merge,거같아요,'거같아요',12,4,ea b1 b0 ea b0 99 ec 95 84 ec 9a 94,2049,1568,,hangul,True,
8663,merge,\n서,'\n서',4,2,0a ec 84 9c,14,321,contains_whitespace;control_char,control;hangul;whitespace,True,
8664,merge,가 없는,'가 없는',10,4,ea b0 80 20 ec 97 86 eb 8a 94,290,991,contains_whitespace,hangul;whitespace,True,
8665,merge,춤,'춤',3,1,ec b6 a4,524,168,,hangul,True,
8666,merge,..\n영화,'..\n영화',9,5,2e 2e 0a ec 98 81 ed 99 94,266,1061,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8667,merge,", 정말","', 정말'",8,4,2c 20 ec a0 95 eb a7 90,48,532,contains_whitespace,hangul;punct_symbol;whitespace,True,
8668,merge, 가볍게,' 가볍게',10,4,20 ea b0 80 eb b3 8d ea b2 8c,485,4653,contains_whitespace,hangul;whitespace,True,
8669,merge, F,' F',2,2,20 46,36,74,contains_whitespace,english;whitespace,True,
8670,merge, 먼가,' 먼가',7,3,20 eb a8 bc ea b0 80,2627,290,contains_whitespace,hangul;whitespace,True,
8671,merge, 하고싶,' 하고싶',10,4,20 ed 95 98 ea b3 a0 ec 8b b6,1504,881,contains_whitespace,hangul;whitespace,True,
8672,merge, 뿌,' 뿌',4,2,20 eb bf 8c,4211,144,contains_whitespace,hangul;whitespace,True,
8673,merge,못한,'못한',6,2,eb aa bb ed 95 9c,1052,304,,hangul,True,
8674,merge, 나머지는,' 나머지는',13,5,20 eb 82 98 eb a8 b8 ec a7 80 eb 8a 94,3619,959,contains_whitespace,hangul;whitespace,True,
8675,merge, 그들,' 그들',7,3,20 ea b7 b8 eb 93 a4,359,334,contains_whitespace,hangul;whitespace,True,
8676,merge,것 같은데,'것 같은데',13,5,ea b2 83 20 ea b0 99 ec 9d 80 eb 8d b0,420,2578,contains_whitespace,hangul;whitespace,True,
8677,merge,안되고,'안되고',9,3,ec 95 88 eb 90 98 ea b3 a0,2322,277,,hangul,True,
8678,merge,대작,'대작',6,2,eb 8c 80 ec 9e 91,390,423,,hangul,True,
8679,merge, 한국의,' 한국의',10,4,20 ed 95 9c ea b5 ad ec 9d 98,1024,310,contains_whitespace,hangul;whitespace,True,
8680,merge,세경,'세경',6,2,ec 84 b8 ea b2 bd,564,870,,hangul,True,
8681,merge, 하여,' 하여',7,3,20 ed 95 98 ec 97 ac,411,508,contains_whitespace,hangul;whitespace,True,
8682,merge, 감성을,' 감성을',10,4,20 ea b0 90 ec 84 b1 ec 9d 84,808,2548,contains_whitespace,hangul;whitespace,True,
8683,merge,th,'th',2,2,74 68,120,108,,english,True,
8684,merge, 메이,' 메이',7,3,20 eb a9 94 ec 9d b4,674,1074,contains_whitespace,hangul;whitespace,True,
8685,merge, 단순히,' 단순히',10,4,20 eb 8b a8 ec 88 9c ed 9e 88,3217,503,contains_whitespace,hangul;whitespace,True,
8686,merge,\n최근,'\n최근',7,3,0a ec b5 9c ea b7 bc,3834,1138,contains_whitespace;control_char,control;hangul;whitespace,True,
8687,merge,"\""\""\""\n","'""""""\n'",4,4,22 22 22 0a,1188,2670,contains_whitespace;control_char;repeated_run,control;punct_symbol;whitespace,True,
8688,merge, 잘 안,' 잘 안',8,4,20 ec 9e 98 20 ec 95 88,549,568,contains_whitespace,hangul;whitespace,True,
8689,merge, 갖다,' 갖다',7,3,20 ea b0 96 eb 8b a4,2718,268,contains_whitespace,hangul;whitespace,True,
8690,merge, 그것도,' 그것도',10,4,20 ea b7 b8 ea b2 83 eb 8f 84,359,1173,contains_whitespace,hangul;whitespace,True,
8691,merge,과 동,'과 동',7,3,ea b3 bc 20 eb 8f 99,441,1067,contains_whitespace,hangul;whitespace,True,
8692,merge,다 이런,'다 이런',10,4,eb 8b a4 20 ec 9d b4 eb 9f b0,268,631,contains_whitespace,hangul;whitespace,True,
8693,merge,\n미,'\n미',4,2,0a eb af b8,14,497,contains_whitespace;control_char,control;hangul;whitespace,True,
8694,merge,답게,'답게',6,2,eb 8b b5 ea b2 8c,901,319,,hangul,True,
8695,merge,편이 더,'편이 더',10,4,ed 8e b8 ec 9d b4 20 eb 8d 94,2296,566,contains_whitespace,hangul;whitespace,True,
8696,merge,죤,'죤',3,1,ec a3 a4,1004,168,,hangul,True,
8697,merge, 싸움,' 싸움',7,3,20 ec 8b b8 ec 9b 80,1650,894,contains_whitespace,hangul;whitespace,True,
8698,merge, 낮아,' 낮아',7,3,20 eb 82 ae ec 95 84,1207,338,contains_whitespace,hangul;whitespace,True,
8699,merge, 본방사수,' 본방사수',13,5,20 eb b3 b8 eb b0 a9 ec 82 ac ec 88 98,619,6104,contains_whitespace,hangul;whitespace,True,
8700,merge,재미없는,'재미없는',12,4,ec 9e ac eb af b8 ec 97 86 eb 8a 94,678,933,,hangul,True,
8701,merge,비에,'비에',6,2,eb b9 84 ec 97 90,624,300,,hangul,True,
8702,merge,저기,'저기',6,2,ec a0 80 ea b8 b0,667,303,,hangul,True,
8703,merge,는다고,'는다고',9,3,eb 8a 94 eb 8b a4 ea b3 a0,272,778,,hangul,True,
8704,merge, 수작\n,' 수작\n',8,4,20 ec 88 98 ec 9e 91 0a,1809,14,contains_whitespace;control_char,control;hangul;whitespace,True,
8705,merge, 없다,' 없다',7,3,20 ec 97 86 eb 8b a4,409,268,contains_whitespace,hangul;whitespace,True,
8706,merge,하게 하,'하게 하',10,4,ed 95 98 ea b2 8c 20 ed 95 98,621,411,contains_whitespace,hangul;whitespace,True,
8707,merge, 민족,' 민족',7,3,20 eb af bc ec a1 b1,2235,832,contains_whitespace,hangul;whitespace,True,
8708,merge,\n이런걸,'\n이런걸',10,4,0a ec 9d b4 eb 9f b0 ea b1 b8,1424,643,contains_whitespace;control_char,control;hangul;whitespace,True,
8709,merge,,b'\xa5\xb8',2,0,a5 b8,169,188,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xa5 in position 0: invalid start byte
8710,merge, 전개에,' 전개에',10,4,20 ec a0 84 ea b0 9c ec 97 90,1342,300,contains_whitespace,hangul;whitespace,True,
8711,merge, 배우의,' 배우의',10,4,20 eb b0 b0 ec 9a b0 ec 9d 98,735,310,contains_whitespace,hangul;whitespace,True,
8712,merge, 일부러,' 일부러',10,4,20 ec 9d bc eb b6 80 eb 9f ac,5412,552,contains_whitespace,hangul;whitespace,True,
8713,merge, 적극,' 적극',7,3,20 ec a0 81 ea b7 b9,1291,953,contains_whitespace,hangul;whitespace,True,
8714,merge, 떼,' 떼',4,2,20 eb 96 bc,930,192,contains_whitespace,hangul;whitespace,True,
8715,merge, 빛을,' 빛을',7,3,20 eb b9 9b ec 9d 84,3199,318,contains_whitespace,hangul;whitespace,True,
8716,merge,을 했,'을 했',7,3,ec 9d 84 20 ed 96 88,318,1002,contains_whitespace,hangul;whitespace,True,
8717,merge,상태,'상태',6,2,ec 83 81 ed 83 9c,433,1167,,hangul,True,
8718,merge, 이거보단,' 이거보단',13,5,20 ec 9d b4 ea b1 b0 eb b3 b4 eb 8b a8,1029,2120,contains_whitespace,hangul;whitespace,True,
8719,merge, 진짜 최고,' 진짜 최고',14,6,20 ec a7 84 ec a7 9c 20 ec b5 9c ea b3 a0,601,599,contains_whitespace,hangul;whitespace,True,
8720,merge,좋아서,'좋아서',9,3,ec a2 8b ec 95 84 ec 84 9c,780,1134,,hangul,True,
8721,merge,나..\n,'나..\n',6,4,eb 82 98 2e 2e 0a,320,487,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
8722,merge, 햇,' 햇',4,2,20 ed 96 87,714,139,contains_whitespace,hangul;whitespace,True,
8723,merge, 요리,' 요리',7,3,20 ec 9a 94 eb a6 ac,1190,332,contains_whitespace,hangul;whitespace,True,
8724,merge, 힘내,' 힘내',7,3,20 ed 9e 98 eb 82 b4,1157,453,contains_whitespace,hangul;whitespace,True,
8725,merge,나이트,'나이트',9,3,eb 82 98 ec 9d b4 ed 8a b8,2807,639,,hangul,True,
8726,merge, 이유가 있,' 이유가 있',14,6,20 ec 9d b4 ec 9c a0 ea b0 80 20 ec 9e 88,1644,1407,contains_whitespace,hangul;whitespace,True,
8727,merge, 안쓰,' 안쓰',7,3,20 ec 95 88 ec 93 b0,568,1712,contains_whitespace,hangul;whitespace,True,
8728,merge, 사랑스럽,' 사랑스럽',13,5,20 ec 82 ac eb 9e 91 ec 8a a4 eb 9f bd,819,1257,contains_whitespace,hangul;whitespace,True,
8729,merge,타고,'타고',6,2,ed 83 80 ea b3 a0,635,277,,hangul,True,
8730,merge, 망가,' 망가',7,3,20 eb a7 9d ea b0 80,1200,290,contains_whitespace,hangul;whitespace,True,
8731,merge,엄청난,'엄청난',9,3,ec 97 84 ec b2 ad eb 82 9c,3116,615,,hangul,True,
8732,merge, 심한,' 심한',7,3,20 ec 8b ac ed 95 9c,1153,304,contains_whitespace,hangul;whitespace,True,
8733,merge, 현실감,' 현실감',10,4,20 ed 98 84 ec 8b a4 ea b0 90,1271,586,contains_whitespace,hangul;whitespace,True,
